id,business_type,address,dba_name,city,state,valid_license_for
"1170148480","Food (Health) Supplement Retailers","8101 NW ROANRIDGE RD","AMERICAN MULTI CINEMA INC","KANSAS CITY","MO","20251231"
"1852226688","Optical Goods Retailers","8922 N SKYVIEW AVE","EYEMART EXPRESS LLC","KANSAS CITY","MO","20251231"
"280314496","Beer Wine and Liquor Retailers","4408 E 39TH ST","S AND P GROUP LLC","KANSAS CITY","MO","20251231"
"373777024","General Rental Centers","4121 NE DAVIDSON RD","SMARTCO PROPERTIES LP","KANSAS CITY","MO","20251231"
"474374784","Barber Shops","7323 PROSPECT AVE","DA BARBERSHOP LLC","KANSAS CITY","MO","20251231"
"1962079360","All Other Professional Scientific and Technical Services","6301 WINCHESTER AVE","IRON MOUNTAIN INFORMATION MANAGEMENT LLC","KANSAS CITY","MO","20251231"
"1572854912","All Other Professional Scientific and Technical Services","1011 NE DELTA SCHOOL RD","OPTX COMMUNICATIONS INC","LEES SUMMIT","MO","20251231"
"361206400","Commercial and Institutional Building Construction","118 NW 1771ST RD","KANSAS CITY TOP TIER EXTERIORS LLC","KINGSVILLE","MO","20261231"
"656859776","Shoe Retailers","11212 N VIRGINIA AVE","BISHOFF CUSTOMS LLC","KANSAS CITY","MO","20251231"
"716743296","Security Guards and Patrol Services","1700 N MOORE ST","GARDAWORLD FEDERAL SERVICES LLC","ARLINGTON","VA","20251231"
"142090880","Beauty Salons","3100 GILLHAM PLZ","HAIR BY MEGAN OLDROYD LLC","KANSAS CITY","MO","20251231"
"1616055424","All Other Miscellaneous Manufacturing","3711 GARDNER AVE","QUALITY CABLE SYSTEMS INC","KANSAS CITY","MO","20251231"
"1404977792","Temporary Help Services","10200 SUNSET DR","ADP TOTALSOURCE III INC","MIAMI","FL","20251231"
"964557952","Real Estate Credit","202 NE 91ST ST","FAIRWAY INDEPENDENT MORTGAGE CORP","KANSAS CITY","MO","20251231"
"905482880","Gift Novelty and Souvenir Retailers","621 W 48TH ST","BARNES & NOBLE BOOKSELLRS (USA) INC","KANSAS CITY","MO","20251231"
"49047808","General Automotive Repair","6214 INDEPENDENCE AVE","BORUNDA HERNANDEZ PABLO","KANSAS CITY","MO","20251231"
"599302784","All Other Miscellaneous Retailers","4618 INDEPENDENCE AVE","LOVE EXPRESSIONS LLC","KANSAS CITY","MO","20251231"
"1331581568","All Other Specialty Trade Contractors","3064 CRABTREE LN","ELITE CRETE CONSTRUCTION LLC","ODESSA","MO","20251231"
"435858560","Commercial and Institutional Building Construction","PO BOX 361","J & D REFRIGERATION INC","HAMILTON","MO","20251231"
"1944294016","All Other Professional Scientific and Technical Services","18800 FARMSTEAD CIR","SUTARIA ISHAAN","EDEN PRAIRIE","MN","20251231"
"109694080","All Other Professional Scientific and Technical Services","1031 N TOPPING AVE","HANSEN MUELLER CO","KANSAS CITY","MO","20251231"
"1829339776","Misc Rate 129","7125 E FRONT ST","AUTO TROVE LLC","KANSAS CITY","MO","20261231"
"1590414464","Commercial Banking","1200 MAIN ST","BANK OF AMERICA N A","KANSAS CITY","MO","20251231"
"493818496","Security Systems Services (except Locksmiths)","7310 NW TIFFANY SPRINGS PKWY","VECTOR SECURITY INC","KANSAS CITY","MO","20251231"
"1431370880","Convenience Retailers","4048 PROSPECT AVE","JORDAN SALES LLC","KANSAS CITY","MO","20251231"
"1912701568","Landscaping Services","PO BOX 299","REED JANESE","RINCON","PR","20241231"
"404152960","All Other Professional Scientific and Technical Services","2850 N HARWOOD ST","ENT & ALLERGY SERVICES HOLDINGS LLC","DALLAS","TX","20251231"
"1358871680","All Other Professional Scientific and Technical Services","1303 SWIFT AVE","SUPERIOR HOME HEALTH CARE LIMITED PARTNERSHIP","KANSAS CITY","MO","20251231"
"1775862400","Flat Rate 78A","2035 LINCOLN HIGHWAY","LTIMINDTREE LIMITED","EDISON","NJ","20251231"
"589906560","All Other Automotive Repair and Maintenance","4000 NE 33RD TER","CENTRAL BODY CO. INC.","KANSAS CITY","MO","20251231"
"1783566976","Educational Support Services","2029 STIERLIN CT","LINKEDIN CORPORATION","MOUNTAIN VIEW","CA","20251231"
"1045558400","Landscape Architectural Services","18806 S PROSPECT AVE","STONESCAPE LLC","BELTON","MO","20251231"
"97829504","All Other Professional Scientific and Technical Services","5212 PLEASANT AVE","EVERETT CONSULTING GROUP","KANSAS CITY","MO","20251231"
"1542427264","Commercial and Institutional Building Construction","2727 S BELT HWY","ARIUM DEVELOPMENT LLC","SAINT JOSEPH","MO","20261231"
"329126528","Land Subdivision","1675 MADISON AVE","WESTSIDE OBSERVATION PROPERTIES LLC","KANSAS CITY","MO","20251231"
"1478955648","Beauty Salons","7312 TROOST AVE","LUMIERE LLC","KANSAS CITY","MO","20251231"
"36420736","All Other Professional Scientific and Technical Services","3101 TROOST AVE","RS SOCIAL VENTURES LLC","KANSAS CITY","MO","20251231"
"1261370496","Plumbing Heating and Air-Conditioning Contractors","7706 S OUTER BELT RD","PIERPOINT PLUMBING LLC","OAK GROVE","MO","20251231"
"514327168","Commercial and Institutional Building Construction","10704 W 141ST ST","USA CONCRETE INC","OVERLAND PARK","KS","20251231"
"1041568384","Clothing and Clothing Accessories Retailers","8111 NW ROANRIDGE RD","DAVIDS BRIDAL INC","KANSAS CITY","MO","20251231"
"680422528","Clothing and Clothing Accessories Retailers","12311 STATE LINE RD","JACK HENRY CLOTHING P S A INC","KANSAS CITY","MO","20251231"
"1665426048","Flat Rate 127","14546 W 140TH TER","DIXON JULIE E","OLATHE","KS","20251231"
"911203456","Flat Rate 25","14900 ANDREWS RD","NEOVIA LOGISTICS DISTRIBUTION LP","KANSAS CITY","MO","20251231"
"1557832320","Commercial and Institutional Building Construction","8826 SANTA FE DR","BLUEBIRD CONTRACTING LLC","OVERLAND PARK","KS","20251231"
"742595712","Computing Infrastructure Providers Data Processing Web Hosting and Related Services","6301 WINCHESTER AVE","SS&C GIDS","KANSAS CITY","MO","20251231"
"942342784","Flat Rate 82","900 SOUTH AVE","METRO ONE LOSS PREVENTION SERVICES GROUP (GUARD DIVISION) INC","STATEN ISLAND","NY","20251231"
"184745088","Fruit and Vegetable Retailers","415 MAIN ST","CRISTINAS PRODUCE INC","KANSAS CITY","MO","20241231"
"1739952768","Tobacco Product and Electronic Cigarette Merchant Wholesalers","8011 E TRUMAN RD","7HILLS KANSAS CITY LLC","KANSAS CITY","MO","20251231"
"526421120","Commercial Banking","6336 BROOKSIDE PLZ","COMMERCE BANK","KANSAS CITY","MO","20251231"
"1541143680","Automotive Oil Change and Lubrication Shops","6238 E TRUMAN RD","MIDTOWN AUTO SERVICE LLC","KANSAS CITY","MO","20241231"
"1851200128","Office Administrative Services","800 E 101ST TER","THRIVE HOME HEALTH LLC","KANSAS CITY","MO","20251231"
"1499939456","Other Activities Related to Real Estate","845 TEXAS ST","HINES GLOBAL REAL ESTATE HOLDINGS LP","HOUSTON","TX","20251231"
"1427706496","Flat Rate 120","9208 N CAMPBELL CT","BD OF VA LLC","KANSAS CITY","MO","20251231"
"1412260480","Other Activities Related to Real Estate","3315 N OAK TRFY","NORTHPOINT LABS LLC","KANSAS CITY","MO","20251231"
"231674496","Clothing and Clothing Accessories Retailers","1272 OMEGA PKWY","PORTWEST LLC","SHEPHERDSVILLE","KY","20251231"
"1223916672","Commercial and Institutional Building Construction","5311 FOUNDATION BLVD","CHESTER POOL SYSTEMS INC.","NEW ALBANY","IN","20251231"
"926454400","Marketing Consulting Services","210 SW MARKET ST","AMPLIFI GROUP LLC","LEES SUMMIT","MO","20241231"
"1129251456","All Other Miscellaneous Retailers","410 TERRY AVE N","AMAZON.COM SERVICES LLC","SEATTLE","WA","20251231"
"298893952","Flat Rate 127A","15902 MIDLAND DR","HOSS AND BROWN ENGINEERS INC","SHAWNEE","KS","20251231"
"1251613824","Commercial and Institutional Building Construction","PO BOX 3341","NPM INC","KANSAS CITY","KS","20251231"
"1217372800","Offices of Other Holding Companies","8136 OAK ST","MM ENTERPRISES LLC","KANSAS CITY","MO","20251231"
"1937040000","Nail Salons","9006 N SKYVIEW AVE","PINK & WHITE NAILS LLC","KANSAS CITY","MO","20261231"
"1289292928","Direct Property and Casualty Insurance Carriers","1100 LOCUST ST","AMCO INSURANCE CO","DES MOINES","IA","20251231"
"1426395776","Offices of Mental Health Practitioners (except Physicians)","406 W 34TH ST","ELITE COUNSELING LLC","KANSAS CITY","MO","20251231"
"359627904","Flat Rate 78A","6225 N LENOX AVE","MCCONNELL KATHLEEN","KANSAS CITY","MO","20251231"
"566989440","Flat Rate 138","PO BOX 340020","COOL BREAZ INC","NASHVILLE","TN","20251231"
"698491520","All Other Miscellaneous Retailers","6838 PASEO BLVD","WASHINGTON KIERRA","KANSAS CITY","MO","20241231"
"422822528","Hobby Toy and Game Retailers","4420 E 142ND ST","MIDTOWN KC INC","GRANDVIEW","MO","20251231"
"1393627776","Plumbing Heating and Air-Conditioning Contractors","1118 AMESBURY AVE","MCGUIRE SERVICES","LIBERTY","MO","20251231"
"1959682688","All Other Miscellaneous Crop Farming","4850 SW MIDDLE RD","HANKS WILLIAM L","PLATTSBURG","MO","20251231"
"1938657920","Commercial and Institutional Building Construction","104 N HOSPITAL DR","GREAT PLAINS PLUMBING LLC","PAOLA","KS","20251231"
"1489763456","Lessors of Other Real Estate Property","3361 SW KESSLER DR","P&P REALTY LLC","LEES SUMMIT","MO","20241231"
"1266844288","Flat Rate 127A","9777 PYRAMID CT","TEPA ENGINEERING SERVICES LLC","ENGLEWOOD","CO","20251231"
"1570933888","Commercial and Institutional Building Construction","5660 PEACHTREE INDUSTRIAL BLVD","VENTURE CONSTRUCTION CO","NORCROSS","GA","20261231"
"69722752","Misc Rate 76","12523 SUMMIT ST","SUMMIT EDGE CORPORATION","KANSAS CITY","MO","20251231"
"570557056","Direct Health and Medical Insurance Carriers","1 HARTFORD PLZ","NUTMEG INS. CO.","HARTFORD","CT","20261231"
"778584704","All Other Professional Scientific and Technical Services","1523 NW 78TH ST","MVP FITNESS KC LLC","KANSAS CITY","MO","20251231"
"959152768","Commercial and Institutional Building Construction","34911 S BRAMBLIN RD","LJBCO GROUP LLC","GARDEN CITY","MO","20251231"
"1702912640","Offices of Physical Occupational and Speech Therapists and Audiologists","1538 E 80TH ST","CLEARED HEADSPACE LLC","KANSAS CITY","MO","20241231"
"690299520","New Car Dealers","4210 E 27TH ST","JIMPEX AUTO SALES AND SERVICE LLC","KANSAS CITY","MO","20251231"
"1896604288","Other Management Consulting Services","2310 BENTON BLVD","ROBINSON + SON'S MANAGEMENT LLC","KANSAS CITY","MO","20241231"
"1476783232","Commercial and Institutional Building Construction","2058 NW SOUTH OUTER RD","ROBERT A WASHAM CONSTRUCTION INC","BLUE SPRINGS","MO","20251231"
"1418961536","All Other Professional Scientific and Technical Services","12401 E 43RD ST S","AMERICAN PRIME MEDICAL TRANSPORTATION LLC","INDEPENDENCE","MO","20261231"
"734809216","Commercial and Institutional Building Construction","PO BOX 411483","FREEDOM ELECTRIC PROFESSIONALS INC","KANSAS CITY","MO","20251231"
"252669056","Jewelry Retailers","800 E ARMOUR BLVD","CRISWELL RUSSELL E","KANSAS CITY","MO","20251231"
"1894204032","Electrical Contractors and Other Wiring Installation Contractors","232  PO BOX","KELLER ELECTRIC LLC","POLO","MO","20251231"
"73818752","Flat Rate 18","8810 DITZLER AVE","MOON MICAH","KANSAS CITY","MO","20251231"
"1071230080","Commercial and Institutional Building Construction","4905 S 97TH ST","AFP CORPORATION","OMAHA","NE","20251231"
"1820687488","Misc Rate 129","1715 CLEVELAND AVE","KCMO AUTO SALE LLC","KANSAS CITY","MO","20251231"
"604930688","Public Finance Activities","9233 WARD PKWY","PIONEER MILITARY CREDIT LLC","KANSAS CITY","MO","20251231"
"1445215360","All Other Professional Scientific and Technical Services","1121 MANHEIM RD","FACE FORWARD IMAGING LLC","KANSAS CITY","MO","20241231"
"282242176","Office Administrative Services","1  N WAUKEGAN RD","ABBVIE US LLC","NORTH CHICAGO","IL","20251231"
"1978135680","Commercial and Institutional Building Construction","2275 CASSENS DR","AREI LLC","FENTON","MO","20251231"
"127224960","Commercial and Institutional Building Construction","15950 FRANKLIN TRL SE","G M NORTHUP CONSTRUCTION","PRIOR LAKE","MN","20241231"
"1846434944","Commercial and Institutional Building Construction","12030 S HEDGE LANE TER","JAYHAWK FIRE SPRINKLER CO INC","OLATHE","KS","20251231"
"485932160","General Line Grocery Merchant Wholesalers","435 NICHOLS RD","GLOBAL BRANDS LLC","KANSAS CITY","MO","20251231"
"1123680896","Pet Care (except Veterinary) Services","6527 N COSBY AVE","MILHAM ENTERPRISES LLC","KANSAS CITY","MO","20251231"
"555158656","Commercial and Institutional Building Construction","6204 246TH RD","WHEATLAND CONTRACTING LLC","EFFINGHAM","KS","20251231"
"301875840","Jewelry Retailers","9824 CHERRY ST","WALLER JOHNNY","KANSAS CITY","MO","20251231"
"668019840","Specialized Automotive Repair","6545 N COSBY AVE","CDR CAR CARE CENTERS INC","KANSAS CITY","MO","20251231"
"1642103424","All Other Professional Scientific and Technical Services","9915 E 63RD","MOZITA PRINCE","RAYTOWN","MO","20241231"
"157737600","Custom Computer Programming Services","11911 FREEDOM DR","SPIDEROAK MISSION SYSTEMS LLC","RESTON","VA","20241231"
"1242686080","Beauty Salons","8636 N BOARDWALK AVE","LA VIE EN ROSE SALON & SPA LLC","KANSAS CITY","MO","20241231"
"1015202432","Other Activities Related to Real Estate","10240 CATALINA ST","REBEKAH J SCHAAF INC","OVERLAND PARK","KS","20251231"
"244526208","Commercial and Institutional Building Construction","3300 ROANOKE RD","SUNSHINE LIGHTING COMPANY","KANSAS CITY","MO","20251231"
"1338895488","Home Centers","320 W 80TH ST","ABBEY SIMONS COMPANY","KANSAS CITY","MO","20251231"
"55140992","Other Services to Buildings and Dwellings","411 N GARRISON AVE","DYNAMIC DUO POWER WASHING & CLEANING SERVICES LLC","FERRELVIEW","MO","20241231"
"455885440","Lessors of Residential Buildings and Dwellings","3800 NW BARRY RD","LINCOLN APARTMENT MANAGEMENT LP","KANSAS CITY","MO","20241231"
"1824047744","All Other Professional Scientific and Technical Services","PO BOX 606","HOME FACTORIES INC","GALT","CA","20251231"
"778535552","Residential Remodelers","1530 DUCK RD","KEYSTONE KC LLC","GRANDVIEW","MO","20251231"
"1466073728","Plumbing Heating and Air-Conditioning Contractors","3433 ROANOKE RD","U.S. ENGINEERING METALWORKS LLC","KANSAS CITY","MO","20251231"
"1525883520","Kidney Dialysis Centers","3217 VICTOR ST","US RENAL CARE INC","KANSAS CITY","MO","20251231"
"1499552896","Misc Rate 129","11716 BLUE RIDGE BLVD","AUTO SOLUTION","KANSAS CITY","MO","20261231"
"373693568","General Freight Trucking Long-Distance Truckload","414 N 80TH ST","BOSWELL & LEE TRUCKING INC","KANSAS CITY","KS","20251231"
"1840300672","All Other Professional Scientific and Technical Services","4460 ROCKHILL TER","GRUNDBERG ELIN P","KANSAS CITY","MO","20251231"
"1276650112","Commercial and Institutional Building Construction","1411 S HUDNALL RD","PROPERTY PRO CONSTRUCTION LLC","OAK GROVE","MO","20241231"
"654580864","Lumber Plywood Millwork and Wood Panel Merchant Wholesalers","13900 BLUE PKWY","CONSTRUCTION ANCHORS INC","KANSAS CITY","MO","20251231"
"739791488","Appliance Repair and Maintenance","9112 CODY ST","NEBRASKA HOME APPLIANCE INC","OVERLAND PARK","KS","20251231"
"323281536","Electrical Contractors and Other Wiring Installation Contractors","5617 W HOWARD ST","NATIONAL RETROFITTING GROUP LLC","NILES","IL","20251231"
"1887419520","Services for the Elderly and Persons with Disabilities","9609 HOCKER ST","BLESSED HEALTH HOME CARE LC","KANSAS CITY","MO","20251231"
"1706314880","Flat Rate 109","3635 SUNRISE DR","GLORIOSO TREE & LAWN INC","KANSAS CITY","MO","20251231"
"232047232","Sign Manufacturing","20215 S STATE ROUTE Y","KC CUSTOM SIGNS","BELTON","MO","20241231"
"315747456","Car Washes","1201 N CORRINGTON AVE","BLUE BEACON USA LP2","KANSAS CITY","MO","20251231"
"1938555520","Advertising Agencies","1627 MAIN ST","NOVELLA BRANDHOUSE STUDIO LLC","KANSAS CITY","MO","20251231"
"974447232","Child Care Services","7403 TROOST AVE","MANN SHAVONNE D","KANSAS CITY","MO","20251231"
"1143513728","Remediation Services","1514 NE 80TH CT","GREEN MEADOWS LAND DEVELOPMENT LLC","KANSAS CITY","MO","20261231"
"464645248","Commercial and Institutional Building Construction","501 SUNSHINE RD","API GROUP LIFE SAFETY USA LLC","KANSAS CITY","KS","20251231"
"1303319168","General Automotive Repair","8712 E 96TH ST","UNLIMITED AUTO KREATION LLC","KANSAS CITY","MO","20241231"
"63914624","Hobby Toy and Game Retailers","16 PORTLAND PL","CITY CIDER LLC","SAINT LOUIS","MO","20241231"
"1949368960","All Other General Merchandise Retailers","925 LYDIA AVE","BOHLE AMERICA INC.","KANSAS CITY","MO","20251231"
"1656179840","Commercial and Institutional Building Construction","853 S KEIFER ST","VILLARREAL VICTOR E","BENNETT","CO","20261231"
"546181760","Commercial Photography","8819 N ANITA AVE","LEABO PETER","KANSAS CITY","MO","20251231"
"1043030656","Flat Rate 18","1512 BUSINESS 70 WEST","BUFORD MARCUS E","COLUMBIA","MO","20241231"
"551586944","Commercial Banking","916 WALNUT ST","COMMERCE BANK","KANSAS CITY","MO","20251231"
"358216832","Commercial Banking","4520 MAIN ST","MORGAN STANLEY PRIVATE BANK NA","KANSAS CITY","MO","20251231"
"1587028608","Electrical Apparatus and Equipment Wiring Supplies and Related Equipment Merchant Wholesalers","18903 W 157TH TER","AIR POWER CONSULTANTS INC","OLATHE","KS","20251231"
"696050304","Fitness and Recreational Sports Centers","301 NE ENGLEWOOD RD","BROOKRIDGE FITNESS LLC","KANSAS CITY","MO","20251231"
"1103924352","Parking Lots and Garages","4545 WORLDS OF FUN AVENUE","MILLENNIUM OPERATIONS LLC","KANSAS CITY","MO","20251231"
"1913361024","Used Merchandise Retailers","6236 N CHATHAM AVE","TVI INC","KANSAS CITY","MO","20251231"
"2052940416","Lessors of Residential Buildings and Dwellings","PO BOX 8804","GDL ENTERPRISES LLC","SPRINGFIELD","MO","20251231"
"563448960","General Rental Centers","11728 N AMBASSADOR DR","KOMA MANUFACTURING AND DISTRIBUTING INC","KANSAS CITY","MO","20251231"
"2009801344","Gift Novelty and Souvenir Retailers","10100 CAMBRIDGE AVE","BALLOON MAGIC LLC","KANSAS CITY","MO","20251231"
"197436032","Commercial and Institutional Building Construction","3645 HIGHWAY 59","WFR SYSTEMS LLC","OTTAWA","KS","20241231"
"547185280","All Other Professional Scientific and Technical Services","4529 FAIRMOUNT AVE","UPTODATE INC.","KANSAS CITY","MO","20251231"
"445117568","Direct Property and Casualty Insurance Carriers","151 N FRANKLIN ST","NATIONAL FIRE INSURANCE CO OF HARTFORD","CHICAGO","IL","20251231"
"1516117120","Commercial and Institutional Building Construction","3941 N DENVER AVE","PUGH CHRISTOPHER L","KANSAS CITY","MO","20251231"
"1147634304","Lessors of Residential Buildings and Dwellings","14126  PO BOX","KC METRO HOMES","LENEXA","KS","20251231"
"687874688","Software Publishers","221 RIVER ST","ARCARIS INC","HOBOKEN","NJ","20251231"
"1363356800","Flat Rate 121A","510 AVENIDA CESAR E CHAVEZ","EL DORADO INCORPORATED","KANSAS CITY","MO","20241231"
"1615002752","All Other Miscellaneous Retailers","3705-3707 SUMMIT ST","AUDREY BOESE LLC","KANSAS CITY","MO","20251231"
"445293184","Educational Support Services","2600 W CAMELBACK RD","GRAND CANYON EDUCATION","PHOENIX","AZ","20251231"
"1218522240","Commercial and Institutional Building Construction","9609 W 124TH TER","SOUTHSIDE PLUMBING INC","OVERLAND PARK","KS","20251231"
"245890176","Cookie and Cracker Manufacturing","3518 NE VIVION RD","COOKIE BLISS KC LLC","KANSAS CITY","MO","20251231"
"889715840","Financial Transactions Processing Reserve and Clearinghouse Activities","250  WILLIAMS NW ST","INTERACTIVE COMMUNICATIONS","ATLANTA","GA","20251231"
"2019623552","Department Stores","4107A TROOST AVE","HARVEST MOON BOTANICA LLC","KANSAS CITY","MO","20251231"
"1562647680","General Freight Trucking Long-Distance Truckload","7100 RICKEY RD","COUFAL JOHN D","KANSAS CITY","MO","20251231"
"1935041152","Roofing Contractors","1010 NW WOODS CHAPEL RD","SP ROOFING LLC","BLUE SPRINGS","MO","20251231"
"7421056","Mortgage and Nonmortgage Loan Brokers","5901 NW 63RD TER","MORTGAGE SOLUTIONS OF COLORADO LLC","KANSAS CITY","MO","20251231"
"667869824","Document Preparation Services","809 E 75TH TER","WOLF SHENA","KANSAS CITY","MO","20251231"
"463905408","Marketing Consulting Services","1907 WAYZATA BLVD","SOCIAL MEDIA CONSULTING LLC","WAYZATA","MN","20241231"
"523887232","Landscaping Services","5600 E 26TH ST","CARLOS TREE SPECIALISTS LLC","KANSAS CITY","MO","20241231"
"1101364352","Used Car Dealers","5915 BLUE PKWY","MEEK MOTORS LIMITED LIABILITY CO","KANSAS CITY","MO","20251231"
"411812480","Promoters of Performing Arts Sports and Similar Events without Facilities","1225 STRATFORD RD","IGNITE PARTNERS LLC","KANSAS CITY","MO","20241231"
"4801152","Temporary Help Services","10200 SW 72ND ST","ADP TOTALSOURCE MI XXX INC","MIAMI","FL","20251231"
"1682379392","Landscaping Services","1507 ROCKWATER LN","NORTHLAND EROSION CONTROL LLC","KEARNEY","MO","20251231"
"771787904","Site Preparation Contractors","15300 BROADMOOR ST","GREG BAIR TRACK HOE SERVICE INC","OVERLAND PARK","KS","20261231"
"504373888","Theater Companies and Dinner Theaters","PO BOX 1760","FRANTIC INC","SANTA MONICA","CA","20241231"
"1750770304","Lessors of Other Real Estate Property","1112 TROOST AVE","WINTERFELL HOLDINGS LLC","KANSAS CITY","MO","20251231"
"1074233984","Commercial and Institutional Building Construction","8807 MONROVIA ST","L&D CONTRACTING LLC","LENEXA","KS","20251231"
"1163747968","Temporary Help Services","1550 E 94TH ST","STAFFING BY STARBOARD LLC","KANSAS CITY","MO","20241231"
"1394578048","Freestanding Ambulatory Surgical and Emergency Centers","2145 E BASELINE RD","NEXTCARE INC","TEMPE","AZ","20251231"
"313000576","Flat Rate 42","4600 E MCCAIN BLVD","RICH TRANSPORT LLC","NORTH LITTLE ROCK","AR","20251231"
"859677312","General Freight Trucking Local","3810 MERSINGTON AVE","FAM TIME TRUCKING LLC","KANSAS CITY","MO","20251231"
"1087394432","Lessors of Other Real Estate Property","4947 VIRGINIA AVE","KINDLE VISION PROPERTIES LLC","KANSAS CITY","MO","20251231"
"1008573568","All Other Business Support Services","16401 SWINGLEY RIDGE RD","SYLLOGISTEKS COMPANY","CHESTERFIELD","MO","20251231"
"1551614592","Convenience Retailers","4601 TROOST AVE","DOORDASH ESSENTIALS LLC","KANSAS CITY","MO","20251231"
"859345536","Title Abstract and Settlement Offices","7280 NW 87TH TER","SECURITY LAND TITLE AGENCY LLC","KANSAS CITY","MO","20251231"
"373542016","Pet Care (except Veterinary) Services","6201 OAK ST","BARKERY AND BATH INC","KANSAS CITY","MO","20241231"
"481567360","Administrative Management and General Management Consulting Services","7626 MADISON AVE","MANTEL ANALYTICS INC.","KANSAS CITY","MO","20251231"
"663407744","Commercial and Institutional Building Construction","3208 S US HIGHWAY 169","SPRAGUE EXCAVATING COMPANY INC","SAINT JOSEPH","MO","20251231"
"3095680","All Other Professional Scientific and Technical Services","8750 ELMWOOD AVE.","NPIF2 THREE TRAILS BUILDING IILLC","KANSAS CITY","MO","20251231"
"1101664896","Offices of Lawyers","4520 MAIN ST","HAUSNER TOBY","KANSAS CITY","MO","20251231"
"310600320","Administrative Management and General Management Consulting Services","526 HARRISON ST","MG MANAGEMENT","KANSAS CITY","MO","20251231"
"618455680","All Other Professional Scientific and Technical Services","47 E SOUTH ST","ATI GOVERNMENT SOLUTIONS LLC","FREDERICK","MD","20251231"
"1598448256","Landscaping Services","2410 PARK AVE","LIVE CUTS LLC","KANSAS CITY","MO","20241231"
"733782656","Electrical Contractors and Other Wiring Installation Contractors","351 S FAIRVIEW AVE","AP PRO SERVICES LLC","LIBERTY","MO","20251231"
"1247011456","Janitorial Services","8618 WINCHESTER AVE","WUCK'S QUALITY CONSULTING LLC","KANSAS CITY","MO","20241231"
"898687616","Electrical Contractors and Other Wiring Installation Contractors","5717 BLUE RIDGE BLVD","REYNOLDS JAMES R","RAYTOWN","MO","20251231"
"1962689152","Flat Rate 53","3120 SPRUCE AVE","KINCAID TALIA","KANSAS CITY","MO","20251231"
"904423680","Offices of Physicians (except Mental Health Specialists)","7325 MEDICAL CENTER DR","GROSSMAN MEDICAL GROUP INC.","WEST HILLS","CA","20251231"
"742714496","Media Representatives","1715 E 18TH ST","KANSAS CITY CALL CO INC","KANSAS CITY","MO","20251231"
"1963823744","All Other Specialty Trade Contractors","2913 SHEARER RD","JC CONCRETE SOLUTIONS LLC","KANSAS CITY","KS","20251231"
"1521101952","Commercial and Institutional Building Construction","6860 W 153RD ST","BARRIER TECHNOLOGIES LLC","OVERLAND PARK","KS","20241231"
"812313728","Automotive Parts and Accessories Retailers","7115 E TRUMAN RD","BLUE STAR MOTORCYCLES LLC","KANSAS CITY","MO","20241231"
"1411249280","Coin-Operated Laundries and Drycleaners","4241 WALNUT ST","NIKKAD ENTERPRISES INC","KANSAS CITY","MO","20251231"
"1412101248","Commercial and Institutional Building Construction","PO BOX 281","SHAW CONSTRUCTION INC","BATES CITY","MO","20251231"
"425467008","Flat Rate 20","2316 E MEYER BLVD","MIDWEST DIVISION RMC LLC","KANSAS CITY","MO","20251231"
"346415744","All Other Traveler Accommodation","3534 CAMPBELL ST","BETSON ELIZABETH","KANSAS CITY","MO","20251231"
"264823424","Barber Shops","5901 NW 63RD TER","AMILLY'S BARBER SUITE LLC","KANSAS CITY","MO","20241231"
"1808786048","Flooring Contractors","1000 W 100TH ST","VICTORY CLEANING SYSTEMS INC","KANSAS CITY","MO","20251231"
"755376768","Flat Rate 138","1407 GRAND BLVD","DAN + SHAY","KANSAS CITY","MO","20241231"
"158237312","Electrical Contractors and Other Wiring Installation Contractors","2910 WATERS RD","AMERICOM INC","EAGAN","MN","20251231"
"961374464","Other Building Equipment Contractors","15625 S. KEELER TERRACE","B. I. BROOKS & SONS INC.","OLATHE","KS","20251231"
"384031872","Insurance Agencies and Brokerages","5959 ROCKSIDE WOODS BLVD N SUITE 600","CBIZ FINANCIAL SOLUTIONS","CLEVELAND","OH","20251231"
"470590080","Professional and Management Development Training","6136 FRISCO SQUARE BLVD","HSI WORKPLACE COMPLIANCE SOLUTIONS INC","FRISCO","TX","20251231"
"1097405056","Beauty Salons","5120 N ANTIOCH RD","SHENG INC","KANSAS CITY","MO","20251231"
"1628344960","All Other Specialty Trade Contractors","2013 E PRAIRIE CIR","PBY LLC DBA POOLS BY YORK","OLATHE","KS","20251231"
"288394368","Misc Rate 129","6016 E TRUMAN RD","LOS COMPADRES AUTO SALES","KANSAS CITY","MO","20251231"
"2015571072","Commercial and Institutional Building Construction","10311 N SALINE AVE","GARDNER MICAH K","KANSAS CITY","MO","20261231"
"568433792","Residential Remodelers","23100 S THORNGROVE RD","SHERMAN SHEPHEN","PECULIAR","MO","20241231"
"796118144","Commercial and Institutional Building Construction","106 W AMITY ST","L & M CONSTRUCTION INC","LOUISBURG","KS","20251231"
"1680231552","General Warehousing and Storage","8201 E 23RD ST","INTERSTATE UNDERGROUND WAREHOUSE & INDUSTRIAL PARK","KANSAS CITY","MO","20251231"
"2072845440","Flat Rate 127A","9400 WARD PKWY","BURNS & MCDONNELL ENGINEERING CO INC","KANSAS CITY","MO","20261231"
"859214464","Electronics and Appliance Retailers","1731 FREMONT AVE","WE FIX PC LLC","KANSAS CITY","MO","20251231"
